@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute inputs-151 numeric
@attribute inputs-152 numeric
@attribute inputs-153 numeric
@attribute inputs-154 numeric
@attribute inputs-155 numeric
@attribute inputs-156 numeric
@attribute inputs-157 numeric
@attribute inputs-158 numeric
@attribute inputs-159 numeric
@attribute inputs-160 numeric
@attribute inputs-161 numeric
@attribute inputs-162 numeric
@attribute inputs-163 numeric
@attribute inputs-164 numeric
@attribute inputs-165 numeric
@attribute inputs-166 numeric
@attribute inputs-167 numeric
@attribute inputs-168 numeric
@attribute inputs-169 numeric
@attribute inputs-170 numeric
@attribute inputs-171 numeric
@attribute inputs-172 numeric
@attribute inputs-173 numeric
@attribute inputs-174 numeric
@attribute inputs-175 numeric
@attribute inputs-176 numeric
@attribute inputs-177 numeric
@attribute inputs-178 numeric
@attribute inputs-179 numeric
@attribute inputs-180 numeric
@attribute inputs-181 numeric
@attribute inputs-182 numeric
@attribute inputs-183 numeric
@attribute inputs-184 numeric
@attribute inputs-185 numeric
@attribute inputs-186 numeric
@attribute inputs-187 numeric
@attribute inputs-188 numeric
@attribute inputs-189 numeric
@attribute inputs-190 numeric
@attribute inputs-191 numeric
@attribute inputs-192 numeric
@attribute inputs-193 numeric
@attribute inputs-194 numeric
@attribute inputs-195 numeric
@attribute inputs-196 numeric
@attribute outputs-1 {0,1,2}

@data
685,'2019/01/28 16:45:04:152',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,8,0,0,0,0,0,0,0,0,0,0,0,20,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,18,103,0,61,24,16,24,55,16,31,32,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
686,'2019/01/28 16:45:04:315',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,14,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,172,138,18,3,172,172,0,0,0,0,0,0,0,0,172,172,23,69,172,172,69,69,69,69,69,69,69,69,172,172,69,31,103,24,12,49,49,21,37,18,61,32,172,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
687,'2019/01/28 16:45:04:341',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,0,12,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,161,149,0,3,172,172,0,0,0,0,0,0,0,0,172,172,0,69,172,172,69,69,69,69,69,86,69,69,172,172,69,73,103,60,24,37,73,43,50,24,43,43,161,149,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
688,'2019/01/28 16:45:04:534',2,0,7,117,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,5,0,0,0,0,0,0,0,0,0,0,0,20,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,69,69,69,69,69,73,69,69,172,172,69,69,69,69,24,43,55,49,50,24,73,37,128,172,49,73,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
689,'2019/01/28 16:45:04:721',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,95,0,0,0,0,0,0,0,0,0,0,0,0,65,43,0,24,26,0,0,0,0,0,0,0,0,0,0,0,9,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172,92,0,0,0,0,0,0,0,0,0,0,0,85,172,131,0,0,0,0,0,0,69,69,69,69,69,163,172,147,69,69,69,69,69,69,21,43,12,67,0,50,172,49,21,61,37,49,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
690,'2019/01/28 16:45:04:906',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,8,0,0,0,0,0,0,0,0,0,0,0,20,20,22,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,172,126,0,0,0,0,0,0,0,0,0,3,172,172,172,172,0,0,0,0,0,0,0,0,0,69,172,91,172,172,69,69,69,69,69,69,69,69,73,24,43,69,172,126,0,37,48,49,73,9,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
691,'2019/01/28 16:45:05:113',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0,0,0,0,0,0,0,0,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,31,95,60,31,0,31,67,24,24,49,61,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
692,'2019/01/28 16:45:05:299',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,73,69,69,69,18,95,60,49,18,24,43,55,21,50,0,73,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
693,'2019/01/28 16:45:05:485',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,15,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,49,95,60,24,49,21,43,32,12,67,50,73,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694,'2019/01/28 16:45:05:669',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,18,95,60,43,32,12,67,27,50,73,49,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
695,'2019/01/28 16:45:05:851',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,14,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,21,95,60,67,0,50,73,49,21,61,37,49,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
696,'2019/01/28 16:45:06:036',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,73,172,172,69,69,69,69,69,69,92,69,69,69,69,24,95,60,55,49,0,73,59,49,49,18,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
697,'2019/01/28 16:45:06:280',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,80,69,69,92,69,69,69,69,37,103,61,64,32,67,24,0,49,55,24,55,55,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,'2019/01/28 16:45:06:524',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,22,24,17,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,37,115,61,18,31,32,24,55,37,60,73,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,'2019/01/28 16:45:06:809',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,16,23,19,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,92,69,69,49,95,60,73,41,55,49,0,73,59,49,49,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,'2019/01/28 16:45:07:083',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,0,0,0,0,0,0,0,5,20,24,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,64,103,12,37,43,43,43,67,14,73,24,69,31,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
701,'2019/01/28 16:45:07:300',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,16,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,73,69,69,69,69,69,69,95,108,80,16,95,60,49,73,64,49,50,43,86,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
702,'2019/01/28 16:45:07:483',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,97,102,88,69,69,69,49,95,60,73,24,41,49,61,18,49,24,49,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,'2019/01/28 16:45:07:668',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,17,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,81,89,119,69,69,69,69,69,69,67,103,64,24,86,18,37,0,73,24,21,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
704,'2019/01/28 16:45:07:851',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,99,99,98,69,69,69,69,69,69,69,69,49,103,24,49,0,49,12,21,24,49,49,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705,'2019/01/28 16:45:07:915',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,20,0,0,0,0,0,0,0,0,0,0,0,16,20,20,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,115,110,69,69,69,69,69,69,69,80,69,92,95,60,0,43,73,24,24,43,73,37,46,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
706,'2019/01/28 16:45:08:042',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,2,146,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,22,24,17,0,0,0,0,0,132,77,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,115,110,69,69,69,69,69,69,69,80,69,69,69,43,0,43,73,24,24,43,73,37,46,24,37,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
707,'2019/01/28 16:45:08:226',2,0,95,172,0,0,0,0,0,0,0,0,0,0,0,1,116,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,109,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,73,69,69,69,69,86,69,69,69,69,69,69,61,24,24,31,67,21,55,0,61,12,50,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708,'2019/01/28 16:45:08:410',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,24,24,18,0,0,0,0,0,0,172,146,0,0,0,20,20,20,0,0,0,0,0,0,150,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,69,69,69,86,69,69,69,69,69,69,69,69,24,67,21,49,55,24,61,50,43,49,0,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
709,'2019/01/28 16:45:08:591',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,15,20,20,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,80,69,49,95,60,73,27,41,67,49,73,48,18,37,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,'2019/01/28 16:45:08:774',2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,19,0,0,0,0,0,0,0,0,0,0,0,19,20,20,0,0,0,0,0,0,0,95,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,3,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,55,95,60,73,43,24,49,32,61,24,80,32,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
